day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;224200;INTARIAN_PEPPER_ROOT;12192;15;;;;;12208;8;;;;;12200.0;0.0
0;224300;INTARIAN_PEPPER_ROOT;12192;22;;;;;12208;9;;;;;12200.0;0.0
0;224300;ASH_COATED_OSMIUM;9992;13;;;;;10008;13;10011;20;;;10000.0;0.0
0;224400;INTARIAN_PEPPER_ROOT;12195;8;12192;18;;;12208;8;12211;18;;;12201.5;0.0
0;224400;ASH_COATED_OSMIUM;9992;12;9990;30;;;10011;30;;;;;10001.5;0.0
0;224500;INTARIAN_PEPPER_ROOT;12192;22;;;;;12208;12;12211;22;;;12200.0;0.0
0;224500;ASH_COATED_OSMIUM;9992;12;9989;29;;;10010;29;;;;;10001.0;0.0
0;224600;INTARIAN_PEPPER_ROOT;12195;8;;;;;12208;8;12211;15;;;12201.5;0.0
0;224600;ASH_COATED_OSMIUM;9989;26;;;;;10008;14;10010;26;;;9998.5;0.0
0;224700;ASH_COATED_OSMIUM;9992;13;9989;25;;;10010;25;;;;;10001.0;0.0
0;224700;INTARIAN_PEPPER_ROOT;12195;12;12192;17;;;12208;12;12211;17;;;12201.5;0.0
0;224800;ASH_COATED_OSMIUM;9992;15;9990;24;;;10008;15;;;;;10000.0;0.0
0;224800;INTARIAN_PEPPER_ROOT;12195;11;12192;20;;;12208;11;12211;20;;;12201.5;0.0
0;224900;ASH_COATED_OSMIUM;9992;13;9989;22;;;10008;13;10010;22;;;10000.0;0.0
0;224900;INTARIAN_PEPPER_ROOT;12194;12;12191;23;;;12208;12;12211;23;;;12201.0;0.0
0;225000;ASH_COATED_OSMIUM;9992;11;9990;25;;;10008;11;;;;;10000.0;0.0
0;225000;INTARIAN_PEPPER_ROOT;12194;9;12191;24;;;12208;9;12211;24;;;12201.0;0.0
0;225100;ASH_COATED_OSMIUM;9992;15;9989;24;;;10008;15;10010;24;;;10000.0;0.0
0;225100;INTARIAN_PEPPER_ROOT;12194;11;12191;21;;;12208;11;;;;;12201.0;0.0
0;225200;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;;;;;10001.0;0.0
0;225200;INTARIAN_PEPPER_ROOT;12195;11;12192;15;;;12208;11;12211;15;;;12201.5;0.0
0;225300;ASH_COATED_OSMIUM;9992;10;;;;;10008;10;10011;21;;;10000.0;0.0
0;225300;INTARIAN_PEPPER_ROOT;12195;9;;;;;12208;9;12211;15;;;12201.5;0.0
0;225400;INTARIAN_PEPPER_ROOT;12195;10;12192;21;;;12208;10;12211;21;;;12201.5;0.0
0;225400;ASH_COATED_OSMIUM;9992;15;;;;;10008;15;10011;20;;;10000.0;0.0
0;225500;INTARIAN_PEPPER_ROOT;;;;;;;12208;11;12211;15;;;12208.0;0.0
0;225500;ASH_COATED_OSMIUM;9992;15;9990;29;;;10008;15;10011;29;;;10000.0;0.0
0;225600;INTARIAN_PEPPER_ROOT;12195;8;12192;21;;;12211;21;;;;;12203.0;0.0
0;225600;ASH_COATED_OSMIUM;9992;12;9990;28;;;10008;12;10011;28;;;10000.0;0.0
0;225700;INTARIAN_PEPPER_ROOT;12195;9;;;;;12208;9;12211;18;;;12201.5;0.0
0;225700;ASH_COATED_OSMIUM;9992;15;9990;26;;;10011;26;;;;;10001.5;0.0
0;225800;INTARIAN_PEPPER_ROOT;12194;8;12191;17;;;12207;8;12210;17;;;12200.5;0.0
0;225800;ASH_COATED_OSMIUM;9992;10;9989;23;;;10010;23;;;;;10001.0;0.0
0;225900;ASH_COATED_OSMIUM;9992;12;9989;20;;;10008;12;10010;20;;;10000.0;0.0
0;225900;INTARIAN_PEPPER_ROOT;12191;23;;;;;12208;12;12211;23;;;12199.5;0.0
0;226000;INTARIAN_PEPPER_ROOT;12194;11;;;;;12208;11;;;;;12201.0;0.0
0;226000;ASH_COATED_OSMIUM;9997;5;9991;14;;;10007;14;10010;25;;;10002.0;0.0
0;226100;ASH_COATED_OSMIUM;9991;10;9989;30;;;10010;30;;;;;10000.5;0.0
0;226100;INTARIAN_PEPPER_ROOT;12191;24;;;;;12208;10;12211;24;;;12199.5;0.0
0;226200;INTARIAN_PEPPER_ROOT;12195;11;12192;22;;;12208;11;12211;22;;;12201.5;0.0
0;226200;ASH_COATED_OSMIUM;9989;24;;;;;10007;11;10010;24;;;9998.0;0.0
0;226300;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;;;;;9999.0;0.0
0;226300;INTARIAN_PEPPER_ROOT;12195;8;;;;;12208;8;12211;17;;;12201.5;0.0
0;226400;INTARIAN_PEPPER_ROOT;;;;;;;12208;10;12211;16;;;12208.0;0.0
0;226400;ASH_COATED_OSMIUM;9988;30;;;;;10009;30;;;;;9998.5;0.0
0;226500;ASH_COATED_OSMIUM;9991;15;9989;26;;;10007;15;10010;26;;;9999.0;0.0
0;226500;INTARIAN_PEPPER_ROOT;12195;9;12192;16;;;12211;16;;;;;12203.0;0.0
0;226600;INTARIAN_PEPPER_ROOT;12194;10;12191;24;;;12207;10;12210;24;;;12200.5;0.0
0;226600;ASH_COATED_OSMIUM;9991;11;9989;22;;;10007;11;10010;22;;;9999.0;0.0
0;226700;ASH_COATED_OSMIUM;9988;30;;;;;10007;15;10009;30;;;9997.5;0.0
0;226700;INTARIAN_PEPPER_ROOT;12194;8;12191;15;;;12207;8;12210;15;;;12200.5;0.0
0;226800;INTARIAN_PEPPER_ROOT;12194;9;12191;23;;;12207;9;12210;23;;;12200.5;0.0
0;226800;ASH_COATED_OSMIUM;9991;15;9988;23;;;10007;15;10009;23;;;9999.0;0.0
0;226900;ASH_COATED_OSMIUM;9988;30;;;;;10007;13;10009;30;;;9997.5;0.0
0;226900;INTARIAN_PEPPER_ROOT;12194;11;;;;;12211;20;;;;;12202.5;0.0
0;227000;INTARIAN_PEPPER_ROOT;12194;9;12191;19;;;12208;9;12211;19;;;12201.0;0.0
0;227000;ASH_COATED_OSMIUM;9988;24;;;;;10009;24;;;;;9998.5;0.0
0;227100;ASH_COATED_OSMIUM;9990;12;9988;26;;;10000;4;10006;12;10009;26;9995.0;0.0
0;227100;INTARIAN_PEPPER_ROOT;12191;19;;;;;12208;10;12211;19;;;12199.5;0.0
0;227200;INTARIAN_PEPPER_ROOT;12195;10;12192;15;;;12208;10;12211;15;;;12201.5;0.0
0;227200;ASH_COATED_OSMIUM;9991;15;9988;20;;;10009;20;;;;;10000.0;0.0
0;227300;ASH_COATED_OSMIUM;9990;14;;;;;10009;20;;;;;9999.5;0.0
0;227300;INTARIAN_PEPPER_ROOT;12195;10;12192;19;;;12208;10;12211;19;;;12201.5;0.0
0;227400;INTARIAN_PEPPER_ROOT;12194;9;;;;;12207;9;12210;23;;;12200.5;0.0
0;227400;ASH_COATED_OSMIUM;9988;24;;;;;10006;12;10009;24;;;9997.0;0.0
0;227500;ASH_COATED_OSMIUM;9991;14;9988;21;;;10009;21;;;;;10000.0;0.0
0;227500;INTARIAN_PEPPER_ROOT;12191;16;;;;;12207;11;12210;16;;;12199.0;0.0
0;227600;INTARIAN_PEPPER_ROOT;12194;12;;;;;12207;12;12210;24;;;12200.5;0.0
0;227600;ASH_COATED_OSMIUM;9990;13;9988;28;;;10009;28;;;;;9999.5;0.0
0;227700;ASH_COATED_OSMIUM;9990;12;9988;28;;;10006;12;10009;28;;;9998.0;0.0
0;227700;INTARIAN_PEPPER_ROOT;12191;23;;;;;12207;11;12210;23;;;12199.0;0.0
0;227800;INTARIAN_PEPPER_ROOT;12194;10;12191;24;;;12210;24;;;;;12202.0;0.0
0;227800;ASH_COATED_OSMIUM;9988;23;;;;;10006;13;10009;23;;;9997.0;0.0
0;227900;ASH_COATED_OSMIUM;9990;14;9988;20;;;10006;14;;;;;9998.0;0.0
0;227900;INTARIAN_PEPPER_ROOT;12194;8;12191;20;;;12211;20;;;;;12202.5;0.0
0;228000;INTARIAN_PEPPER_ROOT;12194;10;12191;20;;;12211;20;;;;;12202.5;0.0
0;228000;ASH_COATED_OSMIUM;9990;11;9988;29;;;10006;11;10009;29;;;9998.0;0.0
0;228100;ASH_COATED_OSMIUM;9990;10;9988;24;;;10006;10;10009;24;;;9998.0;0.0
0;228100;INTARIAN_PEPPER_ROOT;12191;15;;;;;12208;12;12211;15;;;12199.5;0.0
0;228200;INTARIAN_PEPPER_ROOT;12195;10;12192;18;;;12208;10;12211;18;;;12201.5;0.0
0;228200;ASH_COATED_OSMIUM;9989;27;;;;;10007;12;;;;;9998.0;0.0
0;228300;ASH_COATED_OSMIUM;10001;7;9989;24;;;10007;11;10010;24;;;10004.0;0.0
0;228300;INTARIAN_PEPPER_ROOT;12194;9;12191;16;;;12207;9;12210;16;;;12200.5;0.0
0;228400;INTARIAN_PEPPER_ROOT;12191;25;;;;;12207;10;12210;25;;;12199.0;0.0
0;228400;ASH_COATED_OSMIUM;9991;10;9989;22;;;10007;10;10010;22;;;9999.0;0.0
0;228500;ASH_COATED_OSMIUM;9991;11;9989;22;;;10010;22;;;;;10000.5;0.0
0;228500;INTARIAN_PEPPER_ROOT;12194;8;12191;20;;;;;;;;;12194.0;0.0
0;228600;INTARIAN_PEPPER_ROOT;12194;12;12191;17;;;12207;12;;;;;12200.5;0.0
0;228600;ASH_COATED_OSMIUM;9991;14;9989;20;;;10007;14;10010;20;;;9999.0;0.0
0;228700;INTARIAN_PEPPER_ROOT;12194;8;12191;18;;;12207;8;12210;18;;;12200.5;0.0
0;228700;ASH_COATED_OSMIUM;9991;13;9989;27;;;10007;13;10010;27;;;9999.0;0.0
0;228800;INTARIAN_PEPPER_ROOT;12194;11;12191;19;;;12207;11;12210;19;;;12200.5;0.0
0;228800;ASH_COATED_OSMIUM;9991;15;9989;27;;;10010;27;;;;;10000.5;0.0
0;228900;INTARIAN_PEPPER_ROOT;12191;20;;;;;12208;9;12211;20;;;12199.5;0.0
0;228900;ASH_COATED_OSMIUM;9992;13;9989;23;;;10008;13;;;;;10000.0;0.0
0;229000;INTARIAN_PEPPER_ROOT;12194;10;12191;17;;;12208;10;12211;17;;;12201.0;0.0
0;229000;ASH_COATED_OSMIUM;9992;12;9989;23;;;10008;12;10010;23;;;10000.0;0.0
0;229100;ASH_COATED_OSMIUM;9992;11;9989;21;;;10010;21;;;;;10001.0;0.0
0;229100;INTARIAN_PEPPER_ROOT;12194;11;12191;19;;;12208;11;12211;19;;;12201.0;0.0
0;229200;ASH_COATED_OSMIUM;9989;30;;;;;10001;2;;;;;9995.0;0.0
0;229200;INTARIAN_PEPPER_ROOT;12194;12;;;;;12207;12;12210;23;;;12200.5;0.0
0;229300;ASH_COATED_OSMIUM;9989;26;;;;;10010;26;;;;;9999.5;0.0
0;229300;INTARIAN_PEPPER_ROOT;12194;9;12191;17;;;12207;9;;;;;12200.5;0.0
0;229400;ASH_COATED_OSMIUM;9992;15;;;;;10008;15;10010;25;;;10000.0;0.0
0;229400;INTARIAN_PEPPER_ROOT;12191;19;;;;;12207;11;12210;19;;;12199.0;0.0
0;229500;ASH_COATED_OSMIUM;9998;3;9992;10;;;10008;10;;;;;10003.0;0.0
0;229500;INTARIAN_PEPPER_ROOT;12194;8;12191;23;;;;;;;;;12194.0;0.0
0;229600;ASH_COATED_OSMIUM;9992;13;9990;20;;;10011;20;;;;;10001.5;0.0
0;229600;INTARIAN_PEPPER_ROOT;12194;11;12191;22;;;12207;11;12210;22;;;12200.5;0.0
0;229700;ASH_COATED_OSMIUM;9992;14;9989;21;;;10008;14;10010;21;;;10000.0;0.0
0;229700;INTARIAN_PEPPER_ROOT;12194;10;12191;25;;;12207;10;12210;25;;;12200.5;0.0
0;229800;INTARIAN_PEPPER_ROOT;12194;10;12191;17;;;12207;10;12210;17;;;12200.5;0.0
0;229800;ASH_COATED_OSMIUM;9991;13;9989;23;;;10010;23;;;;;10000.5;0.0
0;229900;INTARIAN_PEPPER_ROOT;12194;12;12191;15;;;12208;12;12211;15;;;12201.0;0.0
0;229900;ASH_COATED_OSMIUM;9991;12;;;;;10007;12;10010;28;;;9999.0;0.0
0;230000;INTARIAN_PEPPER_ROOT;12194;9;12191;23;;;12208;9;12211;23;;;12201.0;0.0
0;230000;ASH_COATED_OSMIUM;9991;13;9989;25;;;10007;13;10010;25;;;9999.0;0.0
0;230100;INTARIAN_PEPPER_ROOT;12193;11;;;;;12207;11;12210;15;;;12200.0;0.0
0;230100;ASH_COATED_OSMIUM;9989;25;;;;;10007;14;;;;;9998.0;0.0
0;230200;INTARIAN_PEPPER_ROOT;12194;12;12191;15;;;12207;12;12210;15;;;12200.5;0.0
0;230200;ASH_COATED_OSMIUM;9991;15;9988;22;;;10007;15;10009;22;;;9999.0;0.0
0;230300;ASH_COATED_OSMIUM;9991;10;;;;;10007;10;10010;22;;;9999.0;0.0
0;230300;INTARIAN_PEPPER_ROOT;12194;10;;;;;12207;10;12210;23;;;12200.5;0.0
0;230400;ASH_COATED_OSMIUM;9992;12;9989;21;;;10008;12;10010;21;;;10000.0;0.0
0;230400;INTARIAN_PEPPER_ROOT;12194;11;12191;23;;;12207;11;12210;23;;;12200.5;0.0
0;230500;INTARIAN_PEPPER_ROOT;12194;9;12191;22;;;12207;9;12210;22;;;12200.5;0.0
0;230500;ASH_COATED_OSMIUM;9992;10;9990;29;;;10011;29;;;;;10001.5;0.0
0;230600;INTARIAN_PEPPER_ROOT;12191;21;;;;;12207;12;12210;21;;;12199.0;0.0
0;230600;ASH_COATED_OSMIUM;9992;11;9990;22;;;10008;11;10011;22;;;10000.0;0.0
0;230700;ASH_COATED_OSMIUM;9992;12;;;;;10001;4;10008;12;10010;20;9996.5;0.0
0;230700;INTARIAN_PEPPER_ROOT;12194;9;12191;20;;;12207;9;12210;20;;;12200.5;0.0
0;230800;ASH_COATED_OSMIUM;9991;12;9989;27;;;10010;27;;;;;10000.5;0.0
0;230800;INTARIAN_PEPPER_ROOT;12194;8;;;;;12207;8;12210;22;;;12200.5;0.0
0;230900;INTARIAN_PEPPER_ROOT;12194;10;12191;19;;;12208;10;12211;19;;;12201.0;0.0
0;230900;ASH_COATED_OSMIUM;9989;22;;;;;10007;13;;;;;9998.0;0.0
0;231000;INTARIAN_PEPPER_ROOT;12194;10;12191;20;;;12208;10;12211;20;;;12201.0;0.0
0;231000;ASH_COATED_OSMIUM;9991;15;9989;28;;;10007;15;10010;28;;;9999.0;0.0
0;231100;ASH_COATED_OSMIUM;9991;10;9988;21;;;10007;10;;;;;9999.0;0.0
0;231100;INTARIAN_PEPPER_ROOT;12194;9;12191;17;;;12208;9;;;;;12201.0;0.0
0;231200;ASH_COATED_OSMIUM;9991;14;9988;28;;;10007;14;10009;28;;;9999.0;0.0
0;231200;INTARIAN_PEPPER_ROOT;12194;9;;;;;12207;9;12210;15;;;12200.5;0.0
0;231300;INTARIAN_PEPPER_ROOT;12191;18;;;;;12210;18;;;;;12200.5;0.0
0;231300;ASH_COATED_OSMIUM;9991;11;;;;;10009;22;;;;;10000.0;0.0
0;231400;INTARIAN_PEPPER_ROOT;12194;10;12191;16;;;12207;10;;;;;12200.5;0.0
0;231400;ASH_COATED_OSMIUM;9988;30;;;;;10007;10;10009;30;;;9997.5;0.0
0;231500;ASH_COATED_OSMIUM;9991;11;9988;21;;;10007;11;10009;21;;;9999.0;0.0
0;231500;INTARIAN_PEPPER_ROOT;12194;8;;;;;12210;22;;;;;12202.0;0.0
0;231600;ASH_COATED_OSMIUM;9987;21;;;;;10006;14;10008;21;;;9996.5;0.0
0;231600;INTARIAN_PEPPER_ROOT;12194;8;12191;21;;;12196;5;;;;;12195.0;0.0
0;231700;INTARIAN_PEPPER_ROOT;12194;8;12191;21;;;12207;8;12210;21;;;12200.5;0.0
0;231700;ASH_COATED_OSMIUM;9990;13;9987;24;;;9999;4;10006;13;10008;24;9994.5;0.0
0;231800;INTARIAN_PEPPER_ROOT;12194;11;12191;23;;;12210;23;;;;;12202.0;0.0
0;231800;ASH_COATED_OSMIUM;9990;14;9987;25;;;10006;14;10008;25;;;9998.0;0.0
0;231900;ASH_COATED_OSMIUM;9990;12;;;;;10006;12;10008;26;;;9998.0;0.0
0;231900;INTARIAN_PEPPER_ROOT;12194;11;12191;22;;;12208;11;12211;22;;;12201.0;0.0
0;232000;ASH_COATED_OSMIUM;9990;13;9988;28;;;10006;13;10009;28;;;9998.0;0.0
0;232000;INTARIAN_PEPPER_ROOT;12191;23;;;;;12208;12;12211;23;;;12199.5;0.0
0;232100;INTARIAN_PEPPER_ROOT;;;;;;;12208;10;12211;16;;;12208.0;0.0
0;232100;ASH_COATED_OSMIUM;9990;15;9988;29;;;10006;15;10009;29;;;9998.0;0.0
0;232200;INTARIAN_PEPPER_ROOT;12195;9;12192;17;;;12208;9;12211;17;;;12201.5;0.0
0;232200;ASH_COATED_OSMIUM;9990;15;9987;22;;;10006;15;10008;22;;;9998.0;0.0
0;232300;ASH_COATED_OSMIUM;9990;15;9988;22;;;10006;15;;;;;9998.0;0.0
0;232300;INTARIAN_PEPPER_ROOT;12194;9;12191;25;;;12210;25;;;;;12202.0;0.0
0;232400;ASH_COATED_OSMIUM;9991;13;;;;;10007;13;;;;;9999.0;0.0
0;232400;INTARIAN_PEPPER_ROOT;12191;25;;;;;12207;12;12210;25;;;12199.0;0.0
0;232500;INTARIAN_PEPPER_ROOT;12194;8;12191;24;;;12207;8;12210;24;;;12200.5;0.0
0;232500;ASH_COATED_OSMIUM;9991;15;9988;21;;;10009;21;;;;;10000.0;0.0
0;232600;INTARIAN_PEPPER_ROOT;12191;25;;;;;12210;25;;;;;12200.5;0.0
0;232600;ASH_COATED_OSMIUM;9990;13;9988;28;;;10009;28;;;;;9999.5;0.0
0;232700;ASH_COATED_OSMIUM;9991;12;9988;25;;;10007;12;10009;25;;;9999.0;0.0
0;232700;INTARIAN_PEPPER_ROOT;12194;9;;;;;12207;9;12210;20;;;12200.5;0.0
0;232800;ASH_COATED_OSMIUM;9991;11;9988;25;;;10007;11;10009;25;;;9999.0;0.0
0;232800;INTARIAN_PEPPER_ROOT;12194;10;12191;22;;;12210;22;;;;;12202.0;0.0
0;232900;INTARIAN_PEPPER_ROOT;12191;24;;;;;12208;10;12211;24;;;12199.5;0.0
0;232900;ASH_COATED_OSMIUM;9996;4;9990;15;;;10006;15;10009;27;;;10001.0;0.0
0;233000;INTARIAN_PEPPER_ROOT;12194;10;;;;;12208;10;;;;;12201.0;0.0
0;233000;ASH_COATED_OSMIUM;9990;11;9988;27;;;10006;11;;;;;9998.0;0.0
0;233100;ASH_COATED_OSMIUM;9988;28;;;;;10006;10;10009;28;;;9997.0;0.0
0;233100;INTARIAN_PEPPER_ROOT;12194;10;;;;;12208;10;12211;17;;;12201.0;0.0
0;233200;INTARIAN_PEPPER_ROOT;12195;12;12192;21;;;12208;12;12211;21;;;12201.5;0.0
0;233200;ASH_COATED_OSMIUM;9990;10;9987;22;;;10006;10;10008;22;;;9998.0;0.0
0;233300;INTARIAN_PEPPER_ROOT;12192;25;;;;;12208;10;12211;25;;;12200.0;0.0
0;233300;ASH_COATED_OSMIUM;9990;15;9987;26;;;10006;15;10008;26;;;9998.0;0.0
0;233400;INTARIAN_PEPPER_ROOT;12195;11;12192;16;;;12208;11;12211;16;;;12201.5;0.0
0;233400;ASH_COATED_OSMIUM;9990;14;;;;;10006;14;10008;27;;;9998.0;0.0
0;233500;ASH_COATED_OSMIUM;9988;23;;;;;10000;2;10009;23;;;9994.0;0.0
0;233500;INTARIAN_PEPPER_ROOT;12195;8;12192;25;;;12211;25;;;;;12203.0;0.0
0;233600;ASH_COATED_OSMIUM;9990;10;9987;21;;;10006;10;10008;21;;;9998.0;0.0
0;233600;INTARIAN_PEPPER_ROOT;12192;16;;;;;12208;10;;;;;12200.0;0.0
0;233700;ASH_COATED_OSMIUM;9989;10;9987;23;;;10005;10;10008;23;;;9997.0;0.0
0;233700;INTARIAN_PEPPER_ROOT;12194;11;12191;15;;;12207;11;12210;15;;;12200.5;0.0
0;233800;ASH_COATED_OSMIUM;9989;15;9987;21;;;10005;15;10008;21;;;9997.0;0.0
0;233800;INTARIAN_PEPPER_ROOT;12194;10;12191;17;;;12207;10;;;;;12200.5;0.0
0;233900;ASH_COATED_OSMIUM;9989;11;9987;22;;;10005;11;10008;22;;;9997.0;0.0
0;233900;INTARIAN_PEPPER_ROOT;12194;11;12191;25;;;12208;11;;;;;12201.0;0.0
0;234000;ASH_COATED_OSMIUM;9987;30;;;;;10005;15;10008;30;;;9996.0;0.0
0;234000;INTARIAN_PEPPER_ROOT;;;;;;;12208;12;;;;;12208.0;0.0
0;234100;ASH_COATED_OSMIUM;9989;10;9987;25;;;10005;10;10008;25;;;9997.0;0.0
0;234100;INTARIAN_PEPPER_ROOT;12194;10;12191;20;;;12211;20;;;;;12202.5;0.0
0;234200;ASH_COATED_OSMIUM;9989;13;9987;21;;;10005;13;10008;21;;;9997.0;0.0
0;234200;INTARIAN_PEPPER_ROOT;12192;25;;;;;12211;25;;;;;12201.5;0.0
0;234300;INTARIAN_PEPPER_ROOT;12195;8;12192;25;;;12208;8;12211;25;;;12201.5;0.0
0;234300;ASH_COATED_OSMIUM;9989;13;;;;;10005;13;10008;22;;;9997.0;0.0
0;234400;INTARIAN_PEPPER_ROOT;12192;15;;;;;12211;15;;;;;12201.5;0.0
0;234400;ASH_COATED_OSMIUM;9987;28;;;;;10006;13;10008;28;;;9996.5;0.0
0;234500;INTARIAN_PEPPER_ROOT;12195;11;12192;19;;;12208;11;12211;19;;;12201.5;0.0
0;234500;ASH_COATED_OSMIUM;9995;3;9989;12;9987;22;10008;22;;;;;10001.5;0.0
0;234600;INTARIAN_PEPPER_ROOT;12195;8;12192;24;;;12208;8;12211;24;;;12201.5;0.0
0;234600;ASH_COATED_OSMIUM;9990;15;9987;22;;;10008;22;;;;;9999.0;0.0
0;234700;ASH_COATED_OSMIUM;;;;;;;10005;11;10007;21;;;10005.0;0.0
0;234700;INTARIAN_PEPPER_ROOT;12192;18;;;;;12208;9;12211;18;;;12200.0;0.0
0;234800;INTARIAN_PEPPER_ROOT;12195;12;12192;17;;;12208;12;12211;17;;;12201.5;0.0
0;234800;ASH_COATED_OSMIUM;9989;13;9986;28;;;10007;28;;;;;9998.0;0.0
0;234900;ASH_COATED_OSMIUM;9989;15;9987;25;;;10008;25;;;;;9998.5;0.0
0;234900;INTARIAN_PEPPER_ROOT;12195;8;12192;16;;;12209;8;12212;16;;;12202.0;0.0
0;235000;INTARIAN_PEPPER_ROOT;12195;10;;;;;12209;10;12212;23;;;12202.0;0.0
0;235000;ASH_COATED_OSMIUM;9989;13;9987;27;;;10005;13;10008;27;;;9997.0;0.0
0;235100;ASH_COATED_OSMIUM;9989;15;9987;30;;;10005;15;10008;30;;;9997.0;0.0
0;235100;INTARIAN_PEPPER_ROOT;12195;8;12192;22;;;;;;;;;12195.0;0.0
0;235200;INTARIAN_PEPPER_ROOT;12196;11;;;;;12209;11;12212;16;;;12202.5;0.0
0;235200;ASH_COATED_OSMIUM;9989;11;9987;30;;;10005;11;10008;30;;;9997.0;0.0
0;235300;ASH_COATED_OSMIUM;9989;11;9987;20;;;10008;20;;;;;9998.5;0.0
0;235300;INTARIAN_PEPPER_ROOT;12196;10;12193;18;;;12209;10;;;;;12202.5;0.0
0;235400;INTARIAN_PEPPER_ROOT;12196;12;12193;15;;;12209;12;12212;15;;;12202.5;0.0
0;235400;ASH_COATED_OSMIUM;9989;10;9987;20;;;;;;;;;9989.0;0.0
0;235500;ASH_COATED_OSMIUM;9989;14;;;;;9998;5;10005;14;10007;26;9993.5;0.0
0;235500;INTARIAN_PEPPER_ROOT;12196;9;12193;21;;;12209;9;12212;21;;;12202.5;0.0
0;235600;INTARIAN_PEPPER_ROOT;12196;10;12193;22;;;12212;22;;;;;12204.0;0.0
0;235600;ASH_COATED_OSMIUM;9989;10;9987;30;;;10008;30;;;;;9998.5;0.0
0;235700;ASH_COATED_OSMIUM;9988;12;9986;29;;;10004;12;10007;29;;;9996.0;0.0
0;235700;INTARIAN_PEPPER_ROOT;12196;9;12193;17;;;12209;9;12212;17;;;12202.5;0.0
0;235800;INTARIAN_PEPPER_ROOT;;;;;;;12209;12;12212;18;;;12209.0;0.0
0;235800;ASH_COATED_OSMIUM;9988;14;9986;20;;;10004;14;10007;20;;;9996.0;0.0
0;235900;ASH_COATED_OSMIUM;9988;15;9986;28;;;10004;15;10007;28;;;9996.0;0.0
0;235900;INTARIAN_PEPPER_ROOT;12195;12;12192;19;;;12212;19;;;;;12203.5;0.0
0;236000;INTARIAN_PEPPER_ROOT;12195;10;12192;25;;;12209;10;12212;25;;;12202.0;0.0
0;236000;ASH_COATED_OSMIUM;9988;11;9986;24;;;10004;11;10007;24;;;9996.0;0.0
0;236100;ASH_COATED_OSMIUM;9989;12;9986;21;;;10005;12;10007;21;;;9997.0;0.0
0;236100;INTARIAN_PEPPER_ROOT;12195;9;;;;;12209;9;12212;24;;;12202.0;0.0
0;236200;INTARIAN_PEPPER_ROOT;12196;12;12193;17;;;12212;17;;;;;12204.0;0.0
0;236200;ASH_COATED_OSMIUM;9989;13;9986;23;;;10005;13;10007;23;;;9997.0;0.0
0;236300;ASH_COATED_OSMIUM;9989;12;9986;27;;;10005;12;;;;;9997.0;0.0
0;236300;INTARIAN_PEPPER_ROOT;12196;9;12193;16;;;12209;9;;;;;12202.5;0.0
0;236400;INTARIAN_PEPPER_ROOT;12193;15;;;;;12209;10;12212;15;;;12201.0;0.0
0;236400;ASH_COATED_OSMIUM;9989;10;9987;23;;;10005;10;10008;23;;;9997.0;0.0
0;236500;ASH_COATED_OSMIUM;9989;11;9987;23;;;10005;11;10008;23;;;9997.0;0.0
0;236500;INTARIAN_PEPPER_ROOT;12196;12;12193;23;;;12209;12;12212;23;;;12202.5;0.0
0;236600;INTARIAN_PEPPER_ROOT;12196;11;;;;;12209;11;;;;;12202.5;0.0
0;236600;ASH_COATED_OSMIUM;9990;11;9987;21;;;10006;11;10008;21;;;9998.0;0.0
0;236700;ASH_COATED_OSMIUM;9989;13;;;;;10005;13;10008;28;;;9997.0;0.0
0;236700;INTARIAN_PEPPER_ROOT;12196;10;12193;17;;;12209;10;12212;17;;;12202.5;0.0
0;236800;INTARIAN_PEPPER_ROOT;12193;24;;;;;12209;9;12212;24;;;12201.0;0.0
0;236800;ASH_COATED_OSMIUM;9987;27;;;;;10005;14;10008;27;;;9996.0;0.0
0;236900;ASH_COATED_OSMIUM;9989;14;9987;26;;;10008;26;;;;;9998.5;0.0
0;236900;INTARIAN_PEPPER_ROOT;12196;8;;;;;12210;8;12213;16;;;12203.0;0.0
0;237000;INTARIAN_PEPPER_ROOT;12196;12;12193;17;;;12213;17;;;;;12204.5;0.0
0;237000;ASH_COATED_OSMIUM;9989;13;9987;29;;;10005;13;10008;29;;;9997.0;0.0
0;237100;ASH_COATED_OSMIUM;9987;28;;;;;10008;28;;;;;9997.5;0.0
0;237100;INTARIAN_PEPPER_ROOT;12196;9;12193;19;;;12210;9;12213;19;;;12203.0;0.0
0;237200;INTARIAN_PEPPER_ROOT;;;;;;;12210;11;12213;21;;;12210.0;0.0
0;237200;ASH_COATED_OSMIUM;9990;11;9987;27;;;10006;11;10008;27;;;9998.0;0.0
0;237300;ASH_COATED_OSMIUM;9987;23;;;;;10006;14;10008;23;;;9996.5;0.0
0;237300;INTARIAN_PEPPER_ROOT;12197;8;12194;25;;;12210;8;;;;;12203.5;0.0
0;237400;INTARIAN_PEPPER_ROOT;12207;6;12194;21;;;12210;11;;;;;12208.5;0.0
0;237400;ASH_COATED_OSMIUM;9990;11;9987;22;;;10006;11;;;;;9998.0;0.0
